"x","y","(b)sx","(b)sy","(b)sz","(c)sx","(c)sy","(c)sz"
-2.7975134581966254,0.1645596151880368,0.0019215564685052605,0.004132484083492707,0.006047023605382796,0.006218941577507142,0.007813654175805252,9.470694480387398e-10
-2.7975134581966254,0.27426602531339467,0.0034487490910314706,0.004385578460778718,0.006554064865974507,0.007806953065872886,0.008493055060577143,1.0313721239899043e-9
-2.7975134581966254,0.38397243543875254,0.005351130157165961,0.00475058020017194,0.007344934965041007,0.009958948749229785,0.009514755420500728,1.1673838614528753e-9
-2.7975134581966254,0.4936788455641104,0.00778282044423601,0.00520293736115748,0.008448180952733794,0.012807992033273126,0.010890437167138986,1.3604812814510536e-9
-2.7975134581966254,0.6033852556894683,0.010884157407730636,0.005699940315898447,0.009888030516322439,0.01647319519867004,0.012615566211343061,1.615605526097963e-9
-2.7975134581966254,0.7130916658148262,0.014754651901928286,0.006175948603408931,0.011671870344917274,0.021026669633183274,0.014653970080279037,1.9349211746733097e-9
-2.7975134581966254,0.8227980759401841,0.0194149397129627,0.006541615059883854,0.013775649643605638,0.026451411745691503,0.016923173128032994,2.3150473517363768e-9
-2.7975134581966254,0.9325044860655419,0.024764975407922413,0.006690185225910089,0.016130181867392998,0.03259850389611556,0.019285349454291237,2.7443851358111004e-9
-2.7975134581966254,1.0422108961908998,0.030551862359409345,0.00651273054732739,0.018612825834964406,0.03915762888919988,0.02154940914680254,3.2013669007402434e-9
-2.7975134581966254,1.1519173063162575,0.03636414274794087,0.005921286922888504,0.021049414197812262,0.045657283068868106,0.023488238054653058,3.654553531323712e-9
-2.7975134581966254,1.2616237164416155,0.04166651479936713,0.004874963724201224,0.023229735617186914,0.05150706749733942,0.024871082247715545,4.065255170687676e-9
-2.7975134581966254,1.3713301265669733,0.04587816764327422,0.0034008477519252307,0.024936250128131467,0.056083050590513814,0.025505452912599355,4.392694926552698e-9
-2.7975134581966254,1.4810365366923313,0.04848167648847351,0.0016010090743137253,0.025980999046640942,0.05884131130416886,0.025277965696241064,4.600858256875728e-9
-2.7975134581966254,1.590742946817689,0.04913430380347285,-0.0003597009794037482,0.026241738828077246,0.05943083970982983,0.02418180653979462,4.665394875980056e-9
-2.7975134581966254,1.700449356943047,0.047747521261135926,-0.002283853818890064,0.025687143771189348,0.0577721785336512,0.022321506396139563,4.578653650666453e-9
-2.7975134581966254,1.8101557670684048,0.044508206908024796,-0.003981509406006268,0.024383456266371704,0.054076384757220784,0.019892696559940273,4.351329071367038e-9
-2.7975134581966254,1.9198621771937627,0.03983420554088443,-0.005307987195414598,0.022480513662567665,0.048797806857444344,0.01714271588086556,4.01019895415744e-9
-2.7975134581966254,2.0295685873191207,0.034279473656172434,-0.006188131645103468,0.020181475506352693,0.04253600772761246,0.014323847727460296,3.5926462464697106e-9
-2.7975134581966254,2.1392749974444785,0.02841974224355125,-0.0066212830452502,0.017705217956147684,0.03591750468083509,0.011652192779176678,3.139602824248078e-9
-2.7975134581966254,2.248981407569836,0.022752151850816672,-0.006668340249131327,0.015251531237377103,0.029490797188297137,0.009281650854675465,2.688855639879084e-9
-2.7975134581966254,2.358687817695194,0.01763217976652383,-0.006427906334484558,0.012976886335640082,0.023658664177742192,0.00729625893636149,2.2702698679322175e-9
-2.7975134581966254,2.468394227820552,0.013254723447032652,-0.006010445640169507,0.010984073606537244,0.01865570532342873,0.005718134216117854,1.903644960415951e-9
-2.7975134581966254,2.57810063794591,0.009671367180226799,-0.0055176610742030206,0.009324513021111121,0.014564158089304904,0.004524720027772674,1.599036604515991e-9
-2.7975134581966254,2.6878070480712677,0.006827924179014398,-0.005030576008915632,0.00800910750375548,0.011352511547050128,0.003668563212637504,1.3587770500769758e-9
-2.7975134581966254,2.7975134581966254,0.004606123162522553,-0.004606123045001601,0.007022720791424002,0.00892053930284697,0.003094650424163881,1.180246234945559e-9
-2.7975134581966254,2.9072198683219836,0.0028581603280286357,-0.004279744301420629,0.006338270318537409,0.00713878798005078,0.0027529554957510752,1.0586079929320036e-9
-2.7975134581966254,3.0169262784473414,0.001429113230709724,-0.004070857549109579,0.0059280958321840434,0.005876727011893993,0.0026060775195294364,9.890463968653673e-10
-2.7975134581966254,3.126632688572699,0.00016727093465295815,-0.003988533145826012,0.005771822224683112,0.005018901556773383,0.0026330979281495304,9.68342124801208e-10
-2.7975134581966254,3.236339098698057,-0.0010746491959460409,-0.004035644599082088,0.005860893987699467,0.004471358711751729,0.002831060211223775,9.958156139966423e-10
-2.7975134581966254,3.346045508823415,-0.002443270996933788,-0.004210595643700394,0.006200242363375459,0.004161513412448706,0.003215080678632323,1.073714139300519e-9
-2.7975134581966254,3.455751918948773,-0.004088929595949069,-0.004506326099356608,0.006807339951394473,0.004034283777673675,0.0038173700187326665,1.2070683554250838e-9
-2.6878070480712677,-3.455751918948773,0.00446983288132221,-0.006686144998904721,0.007750318979610989,0.009541861104158722,0.0027720864414002245,1.3396093236431317e-9
-2.6878070480712677,-3.346045508823415,0.0026785068566528357,-0.006265262669116971,0.0070215136445230435,0.007748563901491738,0.0024937992083890045,1.2121062946748862e-9
-2.6878070480712677,-3.236339098698057,0.0011802312577205965,-0.006015765678365858,0.006614587589165158,0.00650242623858149,0.0024177409387692514,1.1450694407423578e-9
-2.6878070480712677,-3.126632688572699,-0.00018379654124459698,-0.0059485171682795756,0.006507836472876321,0.005684824537920505,0.0025242156920187203,1.1354056137120871e-9
-2.6878070480712677,-3.0169262784473414,-0.0015689427019249006,-0.0060660124551593485,0.006695144370827484,0.005201789189955434,0.002815617689783401,1.1831835728184914e-9
-2.6878070480712677,-2.9072198683219836,-0.0031311920492075704,-0.006363772457783714,0.0071871247074842565,0.004982555741548404,0.0033159154928731407,1.2919242104066087e-9
-2.6878070480712677,-2.7975134581966254,-0.0050305760904718975,-0.006827924028866776,0.008009107508791738,0.004974469216257543,0.004069160816546251,1.4682430197858476e-9
-2.6878070480712677,-2.6878070480712677,-0.0074294070545949855,-0.007429406947253362,0.009195649034436162,0.005136199903568576,0.005136142562596436,1.7207347547711083e-9
-2.6878070480712677,-2.57810063794591,-0.010481073964417763,-0.008116114031791636,0.010780969036646462,0.0054306156704611525,0.006587591882662691,2.0579292896519275e-9
-2.6878070480712677,-2.468394227820552,-0.014306436639660637,-0.00880545151424913,0.01278505386654182,0.005818442738244008,0.008492193547954992,2.485221620510125e-9
-2.6878070480712677,-2.358687817695194,-0.01895793889445686,-0.009381061737552203,0.015196334893148927,0.0062539221669860555,0.010898456748126117,3.000948500114786e-9
-2.6878070480712677,-2.248981407569836,-0.024376790871527144,-0.009698073588478223,0.017953778109382132,0.006683721833010194,0.013811517540554583,3.5922448253858374e-9
-2.6878070480712677,-2.1392749974444785,-0.030354943357741228,-0.00960026287904511,0.020933311424111645,0.007050013233252913,0.017168999226149697,4.231834594553563e-9
-2.6878070480712677,-2.0295685873191207,-0.036518378591223456,-0.008949249958847614,0.023944688762923955,0.007297633286188377,0.020823183492871822,4.87723322145639e-9
-2.6878070480712677,-1.9198621771937627,-0.04234779729150257,-0.007660741135186609,0.026743963872790044,0.0073837645593406685,0.02453825354946358,5.4736511781450226e-9
-2.6878070480712677,-1.8101557670684048,-0.04724451109052299,-0.00573771107974364,0.029063148559406914,0.007287179820617413,0.028009518179733132,5.961015642902412e-9
-2.6878070480712677,-1.700449356943047,-0.050634183839963855,-0.00328813783426611,0.03065304009759746,0.0070136282108676645,0.030905688556420997,6.284120383781566e-9
-2.6878070480712677,-1.590742946817689,-0.05208441170927439,-0.0005176749983954472,0.031329629101090835,0.006594930919383259,0.032926929408873803,6.403495910606294e-9
-2.6878070480712677,-1.4810365366923313,-0.05140199359779826,0.002304553798013746,0.031011517043311395,0.006081600326565502,0.03386399331118293,6.303872372021013e-9
-2.6878070480712677,-1.3713301265669733,-0.04867843970371912,0.00489893053782286,0.029737200378088045,0.005531311616920319,0.033641129958182726,5.997562165654946e-9
-2.6878070480712677,-1.2616237164416155,-0.044268268905273946,0.007031505252597176,0.027656843567524493,0.004997087990841571,0.032329625446883795,5.521665378399598e-9
-2.6878070480712677,-1.1519173063162575,-0.03870751458537047,0.008556458507230346,0.025001117048118006,0.004518859475957012,0.030128414618914953,4.930042131479073e-9
-2.6878070480712677,-1.0422108961908998,-0.03259940706624488,0.009433512887519632,0.02203657500419852,0.0041203391581571824,0.02731904823169837,4.282609222111544e-9
-2.6878070480712677,-0.9325044860655419,-0.02650206619545023,0.009718518758628622,0.019020179028946153,0.0038109370848214115,0.0242096799409111,3.6350577530680495e-9
-2.6878070480712677,-0.8227980759401841,-0.02084707321770632,0.009534479979851995,0.016164066812577198,0.0035908245231758024,0.021083966876255675,3.0314571877049223e-9
-2.6878070480712677,-0.7130916658148262,-0.01590256377194431,0.009035045626328323,0.013616745213270803,0.0034568529101591874,0.01816631970293782,2.5008702643491976e-9
-2.6878070480712677,-0.6033852556894683,-0.011777942969629853,0.008371877368065375,0.011461016294293686,0.003407664812225153,0.015607670152523997,2.0577127900905934e-9
-2.6878070480712677,-0.4936788455641104,-0.00845619776116605,0.007672884918522017,0.00972446719400788,0.0034473980300566177,0.013489242291817102,1.7046749654220372e-9
-2.6878070480712677,-0.38397243543875254,-0.005836651166884465,0.007032915926696791,0.008396467502087668,0.003588278511419897,0.01183793524546538,1.4367583433747e-9
-2.6878070480712677,-0.27426602531339467,-0.0037743191278825847,0.006514430031220399,0.007446148735908581,0.0038528253275376513,0.010646251663636148,1.24523791451836e-9
-2.6878070480712677,-0.1645596151880368,-0.002108227737136261,0.00615391384572431,0.006837740333980002,0.004276360163655662,0.009891258305209856,1.1208521029718033e-9
-2.6878070480712677,-0.054853205062678934,-0.0006768999128505421,0.0059699453454512335,0.0065417206593341715,0.004910169239435097,0.0095493976169429,1.0559936926626823e-9
-2.6878070480712677,0.054853205062678934,0.000676899946444997,0.005969945346603023,0.006541720659000995,0.005825123577530405,0.00960594179804908,1.0459771590531908e-9
-2.6878070480712677,0.1645596151880368,0.002108227773280399,0.0061539138492220855,0.006837740332944766,0.007114854902767276,0.010058983004643536,1.0895662349783009e-9
-2.6878070480712677,0.27426602531339467,0.003774319169326047,0.006514430037180705,0.007446148734062593,0.008896709628145217,0.010918143139235363,1.1889072851212212e-9
-2.6878070480712677,0.38397243543875254,0.005836651216746907,0.00703291593527709,0.008396467499245525,0.011307759016985537,0.012198065068946787,1.3489032356372999e-9
-2.6878070480712677,0.4936788455641104,0.008456197823039732,0.007672884929862769,0.009724467189904603,0.014492466577323,0.01390674212677785,1.5759557148858905e-9
-2.6878070480712677,0.6033852556894683,0.011777943047566788,0.008371877382207573,0.011461016288588054,0.018578855987592686,0.01602933874974667,1.87596868941875e-9
-2.6878070480712677,0.7130916658148262,0.015902563870275388,0.009035045643112763,0.013616745205561729,0.02364201917206026,0.018509608227946915,2.251603608421915e-9
-2.6878070480712677,0.8227980759401841,0.020847073340652864,0.009534479998817362,0.016164066802440414,0.02965810904875784,0.021233121894290975,2.6990305164453776e-9
-2.6878070480712677,0.9325044860655419,0.02650206634652753,0.009718518778936674,0.019020179015995647,0.036458119206773484,0.02401845833382457,3.204788750349463e-9
-2.6878070480712677,1.0422108961908998,0.03259940724752347,0.009433512907941255,0.022036574988169674,0.043696713643788715,0.026622927602943103,3.7437177767551955e-9
-2.6878070480712677,1.1519173063162575,0.038707514796735315,0.008556458526221354,0.025001117028960643,0.05085371863601797,0.028767075931343186,4.279041166538322e-9
-2.6878070480712677,1.2616237164416155,0.04426826914387761,0.00703150526847188,0.027656843545481424,0.0572813160778064,0.030176879011594607,4.765390249072965e-9
-2.6878070480712677,1.3713301265669733,0.04867843996382473,0.004898930549003619,0.029737200353731924,0.06229757040970619,0.030635609958759552,5.154803764395588e-9
-2.6878070480712677,1.4810365366923313,0.051401993871139195,0.0023045538033035894,0.03101151701751624,0.06530988440503716,0.030031751773070457,5.404718693424737e-9
-2.6878070480712677,1.590742946817689,0.052084411985926594,-0.0005176749995864155,0.031329629074934015,0.06593721085272461,0.02838807736751306,5.486070833726764e-9
-2.6878070480712677,1.700449356943047,0.050634184109576895,-0.003288137841803869,0.03065304007220875,0.06409491064996431,0.02586159931962134,5.3892714943493125e-9
-2.6878070480712677,1.8101557670684048,0.047244511343647044,-0.0057377110927971,0.029063148535805217,0.060015029285548895,0.02271320212021046,5.126268728949945e-9
-2.6878070480712677,1.9198621771937627,0.04234779752071526,-0.007660741152390156,0.026743963851747495,0.05419502205568159,0.019255732448264097,4.7280412709960196e-9
-2.6878070480712677,2.0295685873191207,0.036518378791825575,-0.008949249978552534,0.02394468874489289,0.047291349145959984,0.015795882876085632,4.238284116026003e-9
-2.6878070480712677,2.1392749974444785,0.030354943527921324,-0.00960026289959143,0.02093331140922121,0.03999091135831203,0.012585746013979309,3.705160876027458e-9
-2.6878070480712677,2.248981407569836,0.0243767910120429,-0.009698073608421247,0.017953778097493753,0.032896500862985116,0.009794746916131107,3.1733947518375327e-9
-2.6878070480712677,2.358687817695194,0.018957939007993634,-0.009381061755801357,0.01519633488394316,0.026452425233992126,0.007504624265551764,2.6785480205376855e-9
-2.6878070480712677,2.468394227820552,0.014306436730070718,-0.008805451530108836,0.012785053859610167,0.020919275662372463,0.005722886576779635,2.2443792796478235e-9
-2.6878070480712677,2.57810063794591,0.010481074036020983,-0.008116114044921222,0.010780969031567271,0.016390575239338005,0.004406293710050306,1.883123745480275e-9
-2.6878070480712677,2.6878070480712677,0.007429407111654378,-0.007429406957578669,0.009195649030827122,0.012834636735842899,0.0034859206263194577,1.597816700997512e-9
-2.6878070480712677,2.7975134581966254,0.005030576136883292,-0.006827924036475918,0.008009107506338289,0.010143792856671715,0.00288801534410635,1.3855452870095708e-9
-2.6878070480712677,2.9072198683219836,0.003131192088385628,-0.006363772462831668,0.0071871247059504,0.00817784097447346,0.002548284896560689,1.2406890809862903e-9
-2.6878070480712677,3.0169262784473414,0.0015689427368383879,-0.006066012457794069,0.00669514437005621,0.006795228138220607,0.0024199548968606424,1.1575844202464658e-9
-2.6878070480712677,3.126632688572699,0.00018379657454849885,-0.005948517168593247,0.0065078364727858265,0.005871124503819831,0.0024773371687288816,1.1324100628561096e-9
-2.6878070480712677,3.236339098698057,-0.0011802312235003407,-0.006015765676370174,0.006614587589745734,0.005304766835929658,0.0027168177998315203,1.164317222496214e-9
-2.6878070480712677,3.346045508823415,-0.002678506818916079,-0.006265262664740186,0.007021513645836587,0.005019456209535873,0.0031565798033006205,1.2558923866146099e-9
-2.6878070480712677,3.455751918948773,-0.004469832837201806,-0.006686144992010301,0.007750318981793621,0.004958228509287266,0.0038354269200682667,1.4129828626585628e-9
-2.57810063794591,-3.455751918948773,0.004907469814891111,-0.00947994166255051,0.009007186898640773,0.01108617916709121,0.0026324562199923933,1.6053705066687574e-9
-2.57810063794591,-3.346045508823415,0.002949755520073702,-0.008910511128023673,0.008114249790557082,0.009079752198430765,0.002344163088938058,1.4501214630133208e-9
-2.57810063794591,-3.236339098698057,0.00130224064368286,-0.00857216104521323,0.007616188698797179,0.007699019480844874,0.002282221081578763,1.3680823592043811e-9
-2.57810063794591,-3.126632688572699,-0.00020290459863861837,-0.008480864880844456,0.00748559505718687,0.00681494942085271,0.002421900595604796,1.3554801760184976e-9
-2.57810063794591,-3.0169262784473414,-0.0017304573834102347,-0.008640348609892929,0.007714756000898804,0.006326543861588661,0.00276570187046994,1.4123197121344855e-9
-2.57810063794591,-2.9072198683219836,-0.0034457562265750082,-0.009043942435633046,0.008317058995967535,0.006159432429390735,0.0033425006762490533,1.5427364472714311e-9
-2.57810063794591,-2.7975134581966254,-0.005517661164637323,-0.009671366991549775,0.009324513029773971,0.0062600794445432425,0.0042058760424397235,1.754555503490074e-9
-2.57810063794591,-2.6878070480712677,-0.008116114151483871,-0.010481073830170872,0.010780969039006546,0.006587658903420406,0.005430545055220833,2.0579291638844754e-9
-2.57810063794591,-2.57810063794591,-0.011399953614698465,-0.011399953465704835,0.012730264755181995,0.00710499547855068,0.007104913195725749,2.462854547038984e-9
-2.57810063794591,-2.468394227820552,-0.015492057087401465,-0.012313797800146745,0.015198919411884327,0.007769828104959002,0.00931748115868582,2.975467666525844e-9
-2.57810063794591,-2.358687817695194,-0.020442149204466718,-0.013063521648953353,0.01817446153580101,0.008527930994092926,0.012135696893154056,3.593339329213685e-9
-2.57810063794591,-2.248981407569836,-0.026182998940105586,-0.01345287660463301,0.02158289486581472,0.009309957188024966,0.015578173528223587,4.300552388161738e-9
-2.57810063794591,-2.1392749974444785,-0.03249216035657617,-0.01327197406614394,0.025271461946949673,0.010033732339055981,0.019584858073737856,5.063956488512988e-9
-2.57810063794591,-2.0295685873191207,-0.038976107786644815,-0.0123365566377397,0.029004391667696656,0.010612698584913755,0.023993648434229416,5.8323613542909936e-9
-2.57810063794591,-1.9198621771937627,-0.045092909503221756,-0.01053621325727687,0.03247821081270936,0.010969294154889977,0.02853410822745555,6.5401717375124235e-9
-2.57810063794591,-1.8101557670684048,-0.050220984129147085,-0.007878110578455007,0.03535870554235167,0.011049885416490357,0.032847153325947176,7.115896635823127e-9
-2.57810063794591,-1.700449356943047,-0.0537660551269945,-0.004509962292465896,0.03733456704593924,0.010836531204629166,0.03653295795121159,7.494280581527013e-9
-2.57810063794591,-1.590742946817689,-0.05528166663645582,-0.0007097296398113374,0.03817568019198983,0.010351310702011621,0.03921940529638534,7.62915266724895e-9
-2.57810063794591,-1.4810365366923313,-0.05456856136903462,0.0031601662792996033,0.03778019402176265,0.009651327899849427,0.0406341875577502,7.503288639715278e-9
-2.57810063794591,-1.3713301265669733,-0.05172110211572771,0.006723350500982101,0.036196281815999126,0.0088158753461947,0.04065980996813215,7.132188020730901e-9
-2.57810063794591,-1.2616237164416155,-0.047105138913522804,0.00966419285843293,0.03361178243491053,0.007930012787151228,0.03935490252702607,6.5605570143123515e-9
-2.57810063794591,-1.1519173063162575,-0.04127481069654181,0.011784474543818757,0.030314984763662393,0.007069691737403693,0.036936137547991583,5.8526863355723435e-9
-2.57810063794591,-1.0422108961908998,-0.03485553769506595,0.01302701761104957,0.02663854392543603,0.00629228985985813,0.03372798800889409,5.079769327398509e-9
-2.57810063794591,-0.9325044860655419,-0.028428529906925723,0.013463790457417763,0.022902451262485263,0.005633889220070484,0.030096948287704935,4.307793174257446e-9
-2.57810063794591,-0.8227980759401841,-0.02244629763528057,0.013257882866520234,0.019370026435378572,0.005112204752204411,0.026389189313017782,3.5888700795905226e-9
-2.57810063794591,-0.7130916658148262,-0.017193391568438646,0.012615098895262454,0.01622463952725797,0.004732756534649618,0.02288608324704409,2.957300624870096e-9
-2.57810063794591,-0.6033852556894683,-0.012789848368380001,0.011740259777567565,0.013567447071474541,0.004495890793606238,0.019783720442890666,2.430039636527881e-9
-2.57810063794591,-0.4936788455641104,-0.009223371420714808,0.010807626433926463,0.011430808012273991,0.004403125181504054,0.017194436057830713,2.010170765953667e-9
-2.57810063794591,-0.38397243543875254,-0.006392845103825355,0.009947771946733176,0.009799724910725982,0.004462348050386234,0.015163282829826596,1.6916906434710777e-9
-2.57810063794591,-0.27426602531339467,-0.004148929716556166,0.009247828412413582,0.008634381246908157,0.004692153281414891,0.01369107822517265,1.4642033367012752e-9
-2.57810063794591,-0.1645596151880368,-0.002323684165135573,0.008759579319562656,0.007889270860284667,0.005125870751205439,0.012757153308437174,1.3167030616864639e-9
-2.57810063794591,-0.054853205062678934,-0.0007471456612548318,0.008509960124712742,0.007527044120118119,0.005815698898666028,0.012337577672601492,1.240175722533321e-9
-2.57810063794591,0.054853205062678934,0.000747145700031888,0.008509960126183587,0.00752704411974702,0.006836853662653172,0.012417021262320848,1.229106696629123e-9
-2.57810063794591,0.1645596151880368,0.0023236842067962966,0.00875957932402805,0.007889270859130382,0.008290876980276491,0.012993844683289905,1.2821103883425833e-9
-2.57810063794591,0.27426602531339467,0.00414892976420319,0.009247828420018377,0.00863438124484576,0.010306248740679369,0.014078490141203623,1.401851263543863e-9
-2.57810063794591,0.38397243543875254,0.006392845160965416,0.009947771957671903,0.009799724907541857,0.013033373068077544,0.015685233255139864,1.5942959886300345e-9
-2.57810063794591,0.4936788455641104,0.009223371491368086,0.010807626448369845,0.011430808007661771,0.016630266599391662,0.01781749062541209,1.8672077790188313e-9
-2.57810063794591,0.6033852556894683,0.012789848457060953,0.01174025979555821,0.013567447065037992,0.0212355907218327,0.0204477451571659,2.2277563422462565e-9
-2.57810063794591,0.7130916658148262,0.01719339167995098,0.012615098916588185,0.016224639518529062,0.026927940035281085,0.023495031565941713,2.6792319647583884e-9
-2.57810063794591,0.8227980759401841,0.022446297774284397,0.013257882890586879,0.0193700264238593,0.033675081188972,0.02680550427552188,3.2171588795759654e-9
-2.57810063794591,0.9325044860655419,0.028428530077278573,0.013463790483156853,0.02290245124771882,0.041283555684193896,0.030143799515493085,3.825538531787576e-9
-2.57810063794591,1.0422108961908998,0.0348555378990106,0.013027017636903329,0.026638543907104364,0.04936542102378229,0.03320305059717409,4.474367838042115e-9
-2.57810063794591,1.1519173063162575,0.041274810933896296,0.011784474567837423,0.030314984741696346,0.05734120262049117,0.03563809066426439,5.1197159151028515e-9
-2.57810063794591,1.2616237164416155,0.047105139181086116,0.009664192878493924,0.03361178240958411,0.06449288583161747,0.03711949038432648,5.707293325440954e-9
-2.57810063794591,1.3713301265669733,0.05172110240711472,0.0067233505151028765,0.03619628178797406,0.07006717558590389,0.03739760992279927,6.179563742658711e-9
-2.57810063794591,1.4810365366923313,0.05456856167507731,0.003160166285978052,0.037780193992056905,0.07341086679240304,0.03635943403646146,6.4852480330390705e-9
-2.57810063794591,1.590742946817689,0.055281666946163925,-0.0007097296413149341,0.038175680161861084,0.07410440599145096,0.03406021589396883,6.589007367496791e-9
-2.57810063794591,1.700449356943047,0.05376605542890991,-0.004509962301983515,0.03733456701670838,0.07205457188650662,0.030718328187336184,6.478666214615458e-9
-2.57810063794591,1.8101557670684048,0.05022098441280082,-0.007878110594944244,0.03535870551520713,0.06751681689321258,0.02667327948037767,6.167826180347724e-9
-2.57810063794591,1.9198621771937627,0.04509290976037404,-0.010536213279023257,0.0324782107885489,0.061039591806165694,0.022318928043634757,5.693047040733479e-9
-2.57810063794591,2.0295685873191207,0.038976108012053215,-0.012336556662670004,0.02900439164704008,0.053348206602490254,0.01803138784288951,5.106431832935243e-9
-2.57810063794591,2.1392749974444785,0.03249216054818324,-0.013271974092166077,0.025271461929937733,0.04520384239316995,0.0141110306335723,4.46580374416361e-9
-2.57810063794591,2.248981407569836,0.026182999098696147,-0.013452876629920594,0.021582894852275318,0.037277143320817545,0.010751017209181141,3.825176779492789e-9
-2.57810063794591,2.358687817695194,0.020442149332968756,-0.01306352167212177,0.01817446152535325,0.030065288591028166,0.008034626796344809,3.2277691266319186e-9
-2.57810063794591,2.468394227820552,0.015492057190052786,-0.012313797820306715,0.015198919404046184,0.023862895052211296,0.005954833258945689,2.7026804058638554e-9
-2.57810063794591,2.57810063794591,0.0113999536962765,-0.01139995348241453,0.012730264749459761,0.0187792838265032,0.004445161466296479,2.2651040210153184e-9
-2.57810063794591,2.6878070480712677,0.008116114216724694,-0.010481073843326114,0.010780969034954901,0.014784077909997428,0.003411299558176199,1.9190474339833563e-9
-2.57810063794591,2.7975134581966254,0.005517661217888412,-0.009671367001253572,0.00932451302702823,0.011761521842153911,0.002756557286630542,1.6612234530685721e-9
-2.57810063794591,2.9072198683219836,0.0034457562716640787,-0.009043942442075329,0.008317058994255269,0.00955885871205131,0.002398643606306209,1.4849667355140705e-9
-2.57810063794591,3.0169262784473414,0.0017304574236793931,-0.008640348613256991,0.007714756000039234,0.008021392115547492,0.0022785772857180048,1.3834738788603973e-9
-2.57810063794591,3.126632688572699,0.00020290463708689478,-0.008480864881245043,0.007485595057086088,0.0070130869487038516,0.0023641564075758906,1.3521055590264008e-9
-2.57810063794591,3.236339098698057,-0.001302240604197809,-0.008572161042664872,0.007616188699444001,0.006425190473635882,0.0026505125273153865,1.3897689214725784e-9
-2.57810063794591,3.346045508823415,-0.002949755476612924,-0.008910511122437063,0.008114249792022622,0.006176504921666144,0.003159449377534598,1.4994819027940032e-9
-2.57810063794591,3.455751918948773,-0.0049074697642234625,-0.00947994165375623,0.009007186901081562,0.0062085491065732015,0.0039380523577591435,1.6881562757940782e-9
-2.468394227820552,-3.455751918948773,0.005351035181347091,-0.013005282006039169,0.01059202723384091,0.013010029115502406,0.0025415722313663217,1.944433320084926e-9
-2.468394227820552,-3.346045508823415,0.0032261689156195352,-0.012261615759945221,0.00948958052839494,0.010751246712295043,0.0022234930955925465,1.7534999580820498e-9
-2.468394227820552,-3.236339098698057,0.0014269740295646798,-0.011818613128756402,0.008875185434715768,0.00921335613063979,0.002165367156273013,1.6520421090154835e-9
-2.468394227820552,-3.126632688572699,-0.00022245629245279535,-0.011698939833884607,0.00871415642553766,0.008256168390272236,0.0023357329966588684,1.6354041150815068e-9
-2.468394227820552,-3.0169262784473414,-0.0018954707934316357,-0.011907956827021593,0.008996743357108632,0.007771573448648946,0.002736739077453761,1.7034798693166264e-9
-2.468394227820552,-2.9072198683219836,-0.0037659040927136515,-0.012436091049253584,0.009739872638298371,0.007682301138765372,0.003402959980789554,1.8611443809712913e-9
-2.468394227820552,-2.7975134581966254,-0.006010445743585117,-0.013254723206904646,0.01098407361987815,0.00793535786353867,0.004399539450980222,2.1177048708381774e-9
-2.468394227820552,-2.6878070480712677,-0.008805451651053746,-0.014306436468576931,0.012785053872074317,0.00849227300451773,0.005818354764399813,2.4852213151987934e-9
-2.468394227820552,-2.57810063794591,-0.012313797969581328,-0.015492056898027741,0.015198919415163277,0.009317578392999583,0.007769725857098117,2.9754674722368146e-9
-2.468394227820552,-2.468394227820552,-0.01665893709467267,-0.016658936880153772,0.018260522591658106,0.010366898236445576,0.010366777766120832,3.595423223035077e-9
-2.468394227820552,-2.358687817695194,-0.021886733620572016,-0.017596933799194376,0.021956242883158707,0.011576578214259548,0.013700478001665333,4.341594757317768e-9
-2.468394227820552,-2.248981407569836,-0.027921146117077914,-0.01804933013270814,0.026195557023233104,0.012857500450802516,0.017806099028213295,5.194129825900062e-9
-2.468394227820552,-2.1392749974444785,-0.03452622627349692,-0.017743976794217763,0.030789125498114134,0.014095919339193904,0.02262628536536641,6.1124288599362364e-9
-2.468394227820552,-2.0295685873191207,-0.041291424487206144,-0.016444265792442358,0.035443101988208,0.015163137353806675,0.027980790125674265,7.034361822200186e-9
-2.468394227820552,-1.9198621771937627,-0.04765620637009065,-0.014010985760099154,0.03977804452403232,0.01593342140323544,0.033555874985472786,7.880848456459644e-9
-2.468394227820552,-1.8101557670684048,-0.0529811369241393,-0.010457857130554173,0.0433751805928842,0.016306383321479326,0.03892465246044477,8.566236470164412e-9
-2.468394227820552,-1.700449356943047,-0.05665706867003204,-0.005980141528961849,0.04584386445254674,0.016227521913040888,0.043602018711636346,9.012887318415874e-9
-2.468394227820552,-1.590742946817689,-0.05822741698219114,-0.0009406659337993416,0.04689506016738382,0.015700247419426216,0.04712596197090192,9.16644365273056e-9
-2.468394227820552,-1.4810365366923313,-0.057488645228245504,0.004189323866589526,0.046400773329674856,0.014785111609570039,0.049145623264226446,9.007377756858892e-9
-2.468394227820552,-1.3713301265669733,-0.05453712549539535,0.008920685004778148,0.04442154716213351,0.013586327562603853,0.04949117248399031,8.555214706801317e-9
-2.468394227820552,-1.2616237164416155,-0.049746801848531357,0.012842215679767057,0.04119337172153936,0.012230028708596378,0.04820472329932708,7.86410561670614e-9
-2.468394227820552,-1.1519173063162575,-0.04368513072711175,0.015693617481150838,0.03707815178408546,0.010841096864995637,0.04552398541687181,7.011245035937197e-9
