"kb1","kb2","en1","en2","en3","en4"
-0.32539682539682535,-0.1507936507936508,2.67491435883073,2.6749143588307494,3.2614265771532684,3.2614265771533084
-0.32539682539682535,-0.1349206349206349,2.6702198914683306,2.6702198914683306,3.26788361878223,3.26788361878223
-0.32539682539682535,-0.11904761904761907,2.6660092637543125,2.6660092637543125,3.2736994458500597,3.2736994458500597
-0.32539682539682535,-0.10317460317460322,2.66229642951922,2.66229642951922,3.2788464293009976,3.278846429301016
-0.32539682539682535,-0.08730158730158732,2.6590931939676805,2.659093193967702,3.283300833309406,3.283300833309406
-0.32539682539682535,-0.07142857142857142,2.656409389157523,2.6564093891575595,3.287042649576117,3.2870426495761533
-0.32539682539682535,-0.05555555555555558,2.6542530142387566,2.6542530142387566,3.2900554495628667,3.2900554495628827
-0.32539682539682535,-0.039682539682539736,2.652630345552537,2.652630345552537,3.2923262557126343,3.292326255712672
-0.32539682539682535,-0.023809523809523836,2.6515460204940897,2.651546020494107,3.293845433827071,3.2938454338270877
-0.32539682539682535,-0.007936507936507936,2.6510030980468673,2.6510030980468877,3.2946066092297692,3.29460660922981
-0.32539682539682535,0.007936507936507908,2.6510030980468526,2.651003098046872,3.294606609229767,3.294606609229767
-0.32539682539682535,0.023809523809523725,2.651546020494094,2.6515460204941244,3.2938454338270793,3.2938454338271095
-0.32539682539682535,0.03968253968253965,2.652630345552531,2.652630345552531,3.292326255712656,3.2923262557126782
-0.32539682539682535,0.05555555555555558,2.6542530142387526,2.6542530142387735,3.290055449562869,3.2900554495628898
-0.32539682539682535,0.0714285714285714,2.656409389157543,2.656409389157543,3.2870426495761342,3.287042649576151
-0.32539682539682535,0.08730158730158721,2.6590931939676885,2.6590931939677107,3.283300833309368,3.2833008333094114
-0.32539682539682535,0.10317460317460314,2.662296429519193,2.6622964295192135,3.2788464293010064,3.2788464293010064
-0.32539682539682535,0.11904761904761907,2.666009263754304,2.666009263754321,3.273699445850037,3.2736994458500535
-0.32539682539682535,0.13492063492063489,2.670219891468336,2.670219891468336,3.267883618782191,3.267883618782222
-0.32539682539682535,0.1507936507936507,2.6749143588307422,2.6749143588307573,3.2614265771532756,3.2614265771533075
-0.32539682539682535,0.16666666666666663,2.6800763461193355,2.680076346119389,3.2543600276868423,3.2543600276868423
-0.32539682539682535,0.18253968253968256,2.685686900358749,2.6856869003587684,3.2467199613359856,3.2467199613359856
-0.32539682539682535,0.19841269841269837,2.6917241074201934,2.691724107420212,3.2385468886915394,3.238546888691558
-0.32539682539682535,0.2142857142857142,2.69816269059118,2.698162690591197,3.229886114979712,3.229886114979729
-0.32539682539682535,0.23015873015873012,2.7049735196503937,2.7049735196504123,3.220788069985508,3.2207880699855265
-0.32539682539682535,0.24603174603174605,2.7121230111859127,2.7121230111859127,3.2113087131952525,3.2113087131952707
-0.32539682539682535,0.26190476190476186,2.7195723975509685,2.7195723975509924,3.2015100393626272,3.2015100393626508
-0.32539682539682535,0.2777777777777777,2.7272768391176223,2.7272768391176223,3.1914607138175315,3.19146071381755
-0.32539682539682535,0.2936507936507936,2.7351843536888545,2.7351843536888767,3.181236868745983,3.181236868746005
-0.32539682539682535,0.30952380952380953,2.743234540566984,2.7432345405670024,3.1709230888276747,3.170923088827712
-0.32539682539682535,0.32539682539682535,2.751357089291493,2.75135708929151,3.160613602554503,3.160613602554503
-0.32539682539682535,0.34126984126984117,2.7594700919301003,2.7594700919301154,3.15041366681597,3.150413666815986
-0.32539682539682535,0.3571428571428571,2.7674782346982463,2.767478234698264,3.140441075283011,3.1404410752830287
-0.32539682539682535,0.373015873015873,2.7752710459554892,2.7752710459554892,3.130827619450009,3.130827619450009
-0.32539682539682535,0.38888888888888884,2.7827215419053375,2.7827215419053575,3.121720166343818,3.121720166343818
-0.32539682539682535,0.40476190476190466,2.789685849628695,2.789685849628727,3.113280777918919,3.113280777918935
-0.32539682539682535,0.4206349206349206,2.796004678498289,2.796004678498289,3.1056850050129383,3.1056850050129383
-0.32539682539682535,0.4365079365079365,2.8015077595078637,2.801507759507883,3.0991172395195914,3.099117239519611
-0.32539682539682535,0.45238095238095233,2.806022359521277,2.806022359521295,3.0937620202898897,3.0937620202898897
-0.32539682539682535,0.46825396825396814,2.8093863767382397,2.809386376738261,3.08979078837221,3.08979078837221
-0.32539682539682535,0.4841269841269841,2.811465085200191,2.811465085200191,3.087345025161098,3.087345025161116
-0.32539682539682535,0.5,2.812168548101247,2.812168548101287,3.086518754656538,3.086518754656538
-0.30952380952380953,-0.5,2.8017871147814275,2.801787114781465,3.098006564181738,3.098006564181738
-0.30952380952380953,-0.4841269841269842,2.8011229782029923,2.8011229782030145,3.098803083696411,3.098803083696433
-0.30952380952380953,-0.46825396825396826,2.799157958811813,2.7991579588118354,3.1011638214590818,3.1011638214590818
-0.30952380952380953,-0.45238095238095233,2.7959702741949615,2.7959702741949792,3.105006284920969,3.1050062849209876
-0.30952380952380953,-0.4365079365079365,2.7916783974122907,2.7916783974122907,3.11020493055804,3.1102049305580595
-0.30952380952380953,-0.4206349206349207,2.7864270241140003,2.7864270241140208,3.1166052782224476,3.1166052782224476
-0.30952380952380953,-0.40476190476190477,2.780373043767928,2.780373043767953,3.124038053442871,3.124038053442896
-0.30952380952380953,-0.38888888888888884,2.773673975129882,2.7736739751299004,3.132330896893001,3.132330896893038
-0.30952380952380953,-0.373015873015873,2.7664798828769186,2.7664798828769426,3.141316623115853,3.141316623115878
-0.30952380952380953,-0.3571428571428572,2.758928646615346,2.7589286466153657,3.1508381558557694,3.1508381558557694
-0.30952380952380953,-0.3412698412698413,2.7511438641676644,2.7511438641677035,3.160750856107698,3.1607508561077173
-0.30952380952380953,-0.32539682539682535,2.7432345405669682,2.7432345405669842,3.1709230888276787,3.1709230888276787
-0.30952380952380953,-0.30952380952380953,2.7352958335464477,2.7352958335464477,3.181235754173634,3.181235754173634
-0.30952380952380953,-0.2936507936507937,2.727410326141448,2.727410326141448,3.1915813085688534,3.191581308568882
-0.30952380952380953,-0.2777777777777778,2.719649485146035,2.719649485146035,3.201862612019947,3.201862612019962
-0.30952380952380953,-0.26190476190476186,2.7120751074152114,2.712075107415248,3.2119917942126026,3.2119917942126026
-0.30952380952380953,-0.24603174603174605,2.7047406524381916,2.7047406524382103,3.2218892349539514,3.221889234953987
-0.30952380952380953,-0.2301587301587302,2.697692418948297,2.6976924189483156,3.231482694876742,3.231482694876742
-0.30952380952380953,-0.2142857142857143,2.690970556995123,2.6909705569951408,3.240706598615974,3.240706598615974
-0.30952380952380953,-0.1984126984126984,2.684609924254678,2.684609924254678,3.2495014555847845,3.2495014555848023
-0.30952380952380953,-0.18253968253968256,2.678640803019851,2.678640803019851,3.2578133964140514,3.257813396414069
-0.30952380952380953,-0.1666666666666667,2.6730894965769916,2.6730894965770293,3.2655938017939232,3.265593801793942
-0.30952380952380953,-0.1507936507936508,2.667978823144796,2.667978823144813,3.272799002214834,3.272799002214851
-0.30952380952380953,-0.1349206349206349,2.6633285237445246,2.6633285237445414,3.279390030375814,3.2793900303758474
-0.30952380952380953,-0.11904761904761907,2.65915559811315,2.6591555981131685,3.2853324118778056,3.2853324118778247
-0.30952380952380953,-0.10317460317460322,2.6554745804931597,2.6554745804931597,3.290595983706413,3.290595983706413
-0.30952380952380953,-0.08730158730158732,2.652297765038008,2.6522977650380284,3.29515473360714,3.2951547336071805
-0.30952380952380953,-0.07142857142857142,2.6496353887305255,2.6496353887305255,3.2989866565677746,3.2989866565677888
-0.30952380952380953,-0.05555555555555558,2.6474957781342314,2.6474957781342723,3.3020736271318722,3.3020736271318927
-0.30952380952380953,-0.039682539682539736,2.645885464962771,2.6458854649627908,3.3044012881178224,3.304401288117842
-0.30952380952380953,-0.023809523809523836,2.6448092743225295,2.6448092743225295,3.3059589574943082,3.3059589574943296
-0.30952380952380953,-0.007936507936507936,2.6442703885241006,2.6442703885241006,3.306739555704776,3.306739555704797
-0.30952380952380953,0.007936507936507908,2.6442703885240944,2.6442703885240944,3.306739555704805,3.306739555704805
-0.30952380952380953,0.023809523809523725,2.6448092743225264,2.6448092743225264,3.305958957494327,3.3059589574943455
-0.30952380952380953,0.03968253968253965,2.645885464962795,2.645885464962795,3.3044012881178313,3.3044012881178517
-0.30952380952380953,0.05555555555555558,2.6474957781342616,2.6474957781342616,3.3020736271318945,3.3020736271318945
-0.30952380952380953,0.0714285714285714,2.649635388730509,2.649635388730525,3.298986656567776,3.2989866565677923
-0.30952380952380953,0.08730158730158721,2.652297765037998,2.6522977650380137,3.295154733607149,3.2951547336071796
-0.30952380952380953,0.10317460317460314,2.655474580493144,2.6554745804931645,3.290595983706406,3.2905959837064263
-0.30952380952380953,0.11904761904761907,2.659155598113166,2.6591555981131845,3.285332411877835,3.285332411877835
-0.30952380952380953,0.13492063492063489,2.6633285237445143,2.663328523744532,3.2793900303758323,3.2793900303758505
-0.30952380952380953,0.1507936507936507,2.667978823144785,2.6679788231448045,3.2727990022148195,3.27279900221484
-0.30952380952380953,0.16666666666666663,2.673089496577021,2.6730894965770378,3.265593801793932,3.265593801793966
-0.30952380952380953,0.18253968253968256,2.6786408030198414,2.6786408030198583,3.257813396414063,3.257813396414063
-0.30952380952380953,0.19841269841269837,2.6846099242546533,2.684609924254671,3.2495014555847757,3.2495014555847934
-0.30952380952380953,0.2142857142857142,2.6909705569951363,2.6909705569951363,3.2407065986159616,3.240706598615984
-0.30952380952380953,0.23015873015873012,2.697692418948301,2.697692418948301,3.2314826948767195,3.231482694876741
-0.30952380952380953,0.24603174603174605,2.704740652438189,2.704740652438189,3.22188923495397,3.2218892349539985
-0.30952380952380953,0.26190476190476186,2.7120751074152363,2.7120751074152603,3.211991794212601,3.211991794212624
-0.30952380952380953,0.2777777777777777,2.719649485146025,2.719649485146041,3.2018626120199514,3.2018626120199682
-0.30952380952380953,0.2936507936507936,2.727410326141432,2.7274103261414533,3.191581308568865,3.191581308568886
-0.30952380952380953,0.30952380952380953,2.735295833546468,2.735295833546468,3.1812357541736564,3.1812357541736564
-0.30952380952380953,0.32539682539682535,2.743234540566994,2.743234540566994,3.170923088827701,3.170923088827701
-0.30952380952380953,0.34126984126984117,2.751143864167676,2.751143864167707,3.1607508561076987,3.160750856107714
-0.30952380952380953,0.3571428571428571,2.7589286466153364,2.7589286466153533,3.150838155855748,3.150838155855764
-0.30952380952380953,0.373015873015873,2.7664798828769293,2.7664798828769506,3.1413166231158796,3.1413166231158796
-0.30952380952380953,0.38888888888888884,2.773673975129875,2.773673975129875,3.132330896892996,3.132330896892996
-0.30952380952380953,0.40476190476190466,2.7803730437678977,2.780373043767918,3.12403805344288,3.12403805344288
-0.30952380952380953,0.4206349206349206,2.7864270241140074,2.7864270241140074,3.1166052782224334,3.1166052782224334
-0.30952380952380953,0.4365079365079365,2.791678397412295,2.791678397412295,3.110204930558046,3.110204930558046
-0.30952380952380953,0.45238095238095233,2.795970274194972,2.795970274194972,3.1050062849209734,3.105006284920993
-0.30952380952380953,0.46825396825396814,2.7991579588118336,2.799157958811853,3.1011638214590853,3.101163821459105
-0.30952380952380953,0.4841269841269841,2.801122978203034,2.801122978203034,3.098803083696443,3.098803083696443
-0.30952380952380953,0.5,2.8017871147814457,2.8017871147814457,3.098006564181742,3.098006564181742
-0.2936507936507937,-0.5,2.7918045956104667,2.7918045956104853,3.1091213485826907,3.1091213485826907
-0.2936507936507937,-0.4841269841269842,2.791172589671402,2.7911725896714197,3.1098957351014693,3.1098957351014693
-0.2936507936507937,-0.46825396825396826,2.789300767377695,2.789300767377719,3.112193206475984,3.112193206475984
-0.2936507936507937,-0.45238095238095233,2.7862585406313958,2.7862585406313958,3.1159398884290574,3.1159398884290734
-0.2936507936507937,-0.4365079365079365,2.782151959095736,2.7821519590957764,3.121022346020312,3.121022346020332
-0.2936507936507937,-0.4206349206349207,2.777112085865829,2.777112085865829,3.1272992859265427,3.1272992859265614
-0.2936507936507937,-0.40476190476190477,2.771283017397354,2.7712830173973924,3.134613645446626,3.1346136454466444
-0.2936507936507937,-0.38888888888888884,2.7648115969346603,2.7648115969346603,3.142803018672699,3.142803018672699
-0.2936507936507937,-0.373015873015873,2.7578398235404977,2.757839823540521,3.1517074171468478,3.151707417146871
-0.2936507936507937,-0.3571428571428572,2.750500042685995,2.7505000426860198,3.161174278104559,3.1611742781045837
-0.2936507936507937,-0.3412698412698413,2.742912462568949,2.7429124625689756,3.1710611747110358,3.1710611747110358
-0.2936507936507937,-0.32539682539682535,2.73518435368886,2.735184353688886,3.181236868745987,3.181236868745987
-0.2936507936507937,-0.30952380952380953,2.7274103261414244,2.727410326141449,3.1915813085688653,3.1915813085688653
-0.2936507936507937,-0.2936507936507937,2.7196732112626263,2.7196732112626654,3.2019850422776788,3.2019850422776788
-0.2936507936507937,-0.2777777777777778,2.712045219950343,2.712045219950343,3.2123483695045847,3.2123483695045847
-0.2936507936507937,-0.26190476190476186,2.7045891718925064,2.704589171892562,3.2225804326558873,3.2225804326558873
-0.2936507936507937,-0.24603174603174605,2.6973596784581875,2.6973596784581875,3.232598359239302,3.232598359239302
-0.2936507936507937,-0.2301587301587302,2.6904042205239165,2.6904042205239307,3.242326507942808,3.2423265079428214
-0.2936507936507937,-0.2142857142857143,2.6837640983743447,2.6837640983743634,3.2516958350322294,3.251695835032248
-0.2936507936507937,-0.1984126984126984,2.677475251218155,2.677475251218195,3.2606433772959793,3.2606433772959997
-0.2936507936507937,-0.18253968253968256,2.671568954420821,2.671568954420821,3.2691118375927735,3.2691118375927974
-0.2936507936507937,-0.1666666666666667,2.666072407203096,2.6660724072031146,3.2770492551417254,3.277049255141744
-0.2936507936507937,-0.1507936507936508,2.6610092248434305,2.6610092248434487,3.2844087424479826,3.2844087424479826
-0.2936507936507937,-0.1349206349206349,2.6563998489410574,2.6563998489410783,3.291148272550006,3.291148272550047
-0.2936507936507937,-0.11904761904761907,2.6522618879766733,2.6522618879766733,3.29723050308348,3.2972305030835005
-0.2936507936507937,-0.10317460317460322,2.6486103987785423,2.6486103987785583,3.3026226268434886,3.3026226268435046
-0.2936507936507937,-0.08730158730158732,2.645458117846889,2.645458117846908,3.3072962416873564,3.3072962416873755
-0.2936507936507937,-0.07142857142857142,2.6428156499411877,2.6428156499411877,3.3112272354899375,3.311227235489959
-0.2936507936507937,-0.05555555555555558,2.640691619951564,2.640691619951564,3.3143956842705125,3.314395684270533
-0.2936507936507937,-0.039682539682539736,2.639092792864573,2.6390927928645898,3.3167857634566356,3.316785763456653
-0.2936507936507937,-0.023809523809523836,2.638024165581145,2.638024165581145,3.3183856734841393,3.3183856734841393
-0.2936507936507937,-0.007936507936507936,2.6374890334326015,2.6374890334326238,3.3191875815691634,3.3191875815691634
-0.2936507936507937,0.007936507936507908,2.6374890334326118,2.6374890334326313,3.319187581569161,3.31918758156918
-0.2936507936507937,0.023809523809523725,2.6380241655811343,2.6380241655811707,3.3183856734841353,3.318385673484153
-0.2936507936507937,0.03968253968253965,2.639092792864558,2.639092792864577,3.3167857634566262,3.3167857634566262
-0.2936507936507937,0.05555555555555558,2.640691619951581,2.640691619951581,3.3143956842705373,3.3143956842705538
-0.2936507936507937,0.0714285714285714,2.6428156499411553,2.642815649941174,3.3112272354899086,3.3112272354899273
-0.2936507936507937,0.08730158730158721,2.645458117846882,2.6454581178469017,3.3072962416873395,3.307296241687359
-0.2936507936507937,0.10317460317460314,2.6486103987785494,2.648610398778567,3.302622626843486,3.302622626843486
-0.2936507936507937,0.11904761904761907,2.652261887976631,2.652261887976673,3.297230503083516,3.297230503083516
-0.2936507936507937,0.13492063492063489,2.6563998489410507,2.656399848941068,3.2911482725500196,3.2911482725500196
-0.2936507936507937,0.1507936507936507,2.6610092248434034,2.661009224843422,3.2844087424479502,3.284408742447969
-0.2936507936507937,0.16666666666666663,2.666072407203099,2.666072407203099,3.2770492551417454,3.2770492551417454
-0.2936507936507937,0.18253968253968256,2.6715689544208265,2.6715689544208265,3.269111837592786,3.269111837592786
-0.2936507936507937,0.19841269841269837,2.677475251218144,2.677475251218144,3.2606433772959784,3.2606433772959784
-0.2936507936507937,0.2142857142857142,2.6837640983743554,2.6837640983743554,3.2516958350322303,3.251695835032249
-0.2936507936507937,0.23015873015873012,2.690404220523906,2.690404220523906,3.2423265079427956,3.2423265079428143
-0.2936507936507937,0.24603174603174605,2.697359678458181,2.6973596784582186,3.232598359239309,3.232598359239309
-0.2936507936507937,0.26190476190476186,2.704589171892529,2.704589171892544,3.2225804326558656,3.2225804326558967
-0.2936507936507937,0.2777777777777777,2.712045219950329,2.7120452199503466,3.2123483695046033,3.2123483695046033
-0.2936507936507937,0.2936507936507936,2.7196732112626143,2.719673211262631,3.201985042277642,3.201985042277659
-0.2936507936507937,0.30952380952380953,2.7274103261414333,2.72741032614147,3.191581308568878,3.1915813085689146
-0.2936507936507937,0.32539682539682535,2.735184353688858,2.735184353688858,3.181236868745989,3.181236868745989
-0.2936507936507937,0.34126984126984117,2.74291246256893,2.74291246256893,3.171061174711021,3.171061174711069
-0.2936507936507937,0.3571428571428571,2.7505000426859936,2.7505000426860087,3.161174278104567,3.1611742781045824
-0.2936507936507937,0.373015873015873,2.757839823540494,2.757839823540512,3.151707417146861,3.151707417146861
-0.2936507936507937,0.38888888888888884,2.764811596934646,2.764811596934646,3.1428030186726983,3.1428030186727205
-0.2936507936507937,0.40476190476190466,2.7712830173973275,2.7712830173973755,3.1346136454466063,3.1346136454466222
-0.2936507936507937,0.4206349206349206,2.7771120858657947,2.777112085865817,3.127299285926537,3.127299285926559
-0.2936507936507937,0.4365079365079365,2.7821519590957626,2.7821519590957835,3.1210223460203133,3.121022346020334
-0.2936507936507937,0.45238095238095233,2.786258540631375,2.786258540631395,3.1159398884290463,3.1159398884290668
-0.2936507936507937,0.46825396825396814,2.7893007673776506,2.789300767377726,3.1121932064759807,3.1121932064759807
-0.2936507936507937,0.4841269841269841,2.791172589671411,2.791172589671411,3.1098957351014658,3.1098957351014835
-0.2936507936507937,0.5,2.791804595610465,2.7918045956104858,3.109121348582687,3.109121348582687
-0.2777777777777778,-0.5,2.7822403820588835,2.782240382058935,3.1198303922816333,3.1198303922816506
-0.2777777777777778,-0.4841269841269842,2.781634905645908,2.7816349056459266,3.120588572245438,3.120588572245456
-0.2777777777777778,-0.46825396825396826,2.779840235015953,2.77984023501599,3.122839799742833,3.122839799742852
-0.2777777777777778,-0.45238095238095233,2.7769190181974928,2.7769190181975203,3.1265167801302898,3.1265167801302898
-0.2777777777777778,-0.4365079365079365,2.7729676322474486,2.7729676322474486,3.1315154411854103,3.1315154411854103
-0.2777777777777778,-0.4206349206349207,2.7681063198465186,2.76810631984654,3.137704870395491,3.137704870395491
-0.2777777777777778,-0.40476190476190477,2.762468774634579,2.7624687746346366,3.144937833193805,3.144937833193805
-0.2777777777777778,-0.38888888888888884,2.7561929058189594,2.7561929058189594,3.153060141622612,3.153060141622612
-0.2777777777777778,-0.373015873015873,2.74941373054184,2.74941373054184,3.1619179247820077,3.161917924782028
-0.2777777777777778,-0.3571428571428572,2.742258601212426,2.742258601212426,3.171362593426201,3.171362593426201
-0.2777777777777778,-0.3412698412698413,2.734844489483261,2.734844489483261,3.1812537761880737,3.1812537761880906
-0.2777777777777778,-0.32539682539682535,2.7272768391176228,2.72727683911764,3.1914607138175257,3.19146071381756
-0.2777777777777778,-0.30952380952380953,2.719649485146025,2.719649485146025,3.2018626120199425,3.201862612019964
-0.2777777777777778,-0.2936507936507937,2.712045219950336,2.7120452199503715,3.2123483695045962,3.2123483695045962
-0.2777777777777778,-0.2777777777777778,2.704536698364389,2.7045366983644072,3.2228159856085825,3.2228159856086007
-0.2777777777777778,-0.26190476190476186,2.6971874762857713,2.6971874762857713,3.2331718486617653,3.233171848661789
-0.2777777777777778,-0.24603174603174605,2.6900530569246226,2.6900530569246226,3.2433300258876714,3.243330025887692
-0.2777777777777778,-0.2301587301587302,2.6831818747140814,2.683181874714102,3.253211619125029,3.2532116191250493
-0.2777777777777778,-0.2142857142857143,2.6766161832856854,2.6766161832856854,3.2627442138619025,3.262744213861921
-0.2777777777777778,-0.1984126984126984,2.6703928360644884,2.6703928360645075,3.271861426765512,3.271861426765512
-0.2777777777777778,-0.18253968253968256,2.664543960592514,2.6645439605925363,3.2805025444917475,3.2805025444917697
-0.2777777777777778,-0.1666666666666667,2.6590975341328056,2.6590975341328056,3.288612240600626,3.288612240600626
-0.2777777777777778,-0.1507936507936508,2.6540778708559634,2.6540778708559634,3.296140355471808,3.296140355471808
-0.2777777777777778,-0.1349206349206349,2.649506031541906,2.649506031541906,3.3030417245972754,3.303041724597296
-0.2777777777777778,-0.11904761904761907,2.645400166226766,2.645400166226766,3.309276042462862,3.3092760424628924
-0.2777777777777778,-0.10317460317460322,2.6417757991821302,2.6417757991821302,3.314807751737611,3.314807751737611
-0.2777777777777778,-0.08730158730158732,2.63864606436546,2.6386460643654788,3.3196059501995245,3.3196059501995427
-0.2777777777777778,-0.07142857142857142,2.6360218982161627,2.6360218982161845,3.323644310437092,3.323644310437092
-0.2777777777777778,-0.05555555555555558,2.6339121954783318,2.6339121954783318,3.3269010096540184,3.3269010096540184
-0.2777777777777778,-0.039682539682539736,2.6323239326471537,2.6323239326471723,3.329358668741203,3.329358668741203
-0.2777777777777778,-0.023809523809523836,2.631262262668994,2.6312622626690128,3.3310043010779604,3.3310043010779786
-0.2777777777777778,-0.007936507936507936,2.6307305836632495,2.630730583663287,3.3318292722718144,3.331829272271833
-0.2777777777777778,0.007936507936507908,2.6307305836632766,2.6307305836632766,3.331829272271839,3.33182927227187
-0.2777777777777778,0.023809523809523725,2.6312622626689923,2.6312622626690265,3.3310043010779697,3.3310043010779697
-0.2777777777777778,0.03968253968253965,2.632323932647151,2.632323932647151,3.3293586687411976,3.3293586687412153
-0.2777777777777778,0.05555555555555558,2.633912195478333,2.6339121954783495,3.326901009654015,3.326901009654015
-0.2777777777777778,0.0714285714285714,2.6360218982161676,2.6360218982161867,3.3236443104370976,3.3236443104370976
-0.2777777777777778,0.08730158730158721,2.638646064365491,2.638646064365491,3.319605950199537,3.319605950199537
-0.2777777777777778,0.10317460317460314,2.6417757991821547,2.6417757991821547,3.3148077517376024,3.3148077517376024
-0.2777777777777778,0.11904761904761907,2.6454001662267412,2.6454001662267617,3.309276042462862,3.309276042462902
-0.2777777777777778,0.13492063492063489,2.6495060315418906,2.64950603154191,3.3030417245972723,3.3030417245972723
-0.2777777777777778,0.1507936507936507,2.654077870855963,2.654077870855963,3.296140355471804,3.296140355471823
-0.2777777777777778,0.16666666666666663,2.659097534132776,2.6590975341327923,3.2886122406006075,3.288612240600624
-0.2777777777777778,0.18253968253968256,2.664543960592515,2.664543960592515,3.28050254449177,3.28050254449177
-0.2777777777777778,0.19841269841269837,2.6703928360645026,2.6703928360645026,3.271861426765513,3.271861426765531
-0.2777777777777778,0.2142857142857142,2.6766161832856734,2.6766161832856734,3.262744213861918,3.262744213861918
-0.2777777777777778,0.23015873015873012,2.683181874714082,2.6831818747140996,3.253211619125044,3.2532116191250626
-0.2777777777777778,0.24603174603174605,2.6900530569246133,2.6900530569246293,3.2433300258876727,3.2433300258876887
-0.2777777777777778,0.26190476190476186,2.6971874762857584,2.6971874762857584,3.233171848661781,3.233171848661798
-0.2777777777777778,0.2777777777777777,2.7045366983643655,2.7045366983643833,3.2228159856085474,3.222815985608583
-0.2777777777777778,0.2936507936507936,2.7120452199503378,2.7120452199503573,3.2123483695046122,3.2123483695046122
-0.2777777777777778,0.30952380952380953,2.719649485146025,2.719649485146025,3.201862612019934,3.201862612019953
-0.2777777777777778,0.32539682539682535,2.7272768391176143,2.7272768391176143,3.1914607138175217,3.1914607138175475
-0.2777777777777778,0.34126984126984117,2.734844489483259,2.734844489483275,3.1812537761880693,3.1812537761880693
-0.2777777777777778,0.3571428571428571,2.7422586012124244,2.7422586012124404,3.171362593426177,3.1713625934262097
-0.2777777777777778,0.373015873015873,2.7494137305418285,2.749413730541848,3.161917924782002,3.1619179247820215
-0.2777777777777778,0.38888888888888884,2.7561929058189287,2.756192905818946,3.1530601416226034,3.1530601416226203
-0.2777777777777778,0.40476190476190466,2.7624687746345806,2.7624687746346,3.1449378331937803,3.1449378331938
-0.2777777777777778,0.4206349206349206,2.7681063198464995,2.7681063198465363,3.137704870395489,3.137704870395489
-0.2777777777777778,0.4365079365079365,2.7729676322474357,2.7729676322474544,3.1315154411853885,3.131515441185407
-0.2777777777777778,0.45238095238095233,2.7769190181974794,2.7769190181974794,3.1265167801302907,3.1265167801302907
-0.2777777777777778,0.46825396825396814,2.7798402350159463,2.779840235015965,3.1228397997428408,3.122839799742877
-0.2777777777777778,0.4841269841269841,2.7816349056458884,2.781634905645919,3.1205885722454383,3.1205885722454694
-0.2777777777777778,0.5,2.7822403820588826,2.7822403820589,3.119830392281618,3.119830392281635
-0.26190476190476186,-0.5,2.773112627466171,2.7731126274661904,3.1301025935719125,3.1301025935719524
-0.26190476190476186,-0.4841269841269842,2.7725292462098463,2.7725292462098463,3.130849225042265,3.1308492250422852
-0.26190476190476186,-0.46825396825396826,2.770798964746631,2.770798964746631,3.1330676441868652,3.1330676441868652
-0.26190476190476186,-0.45238095238095233,2.7679791382706718,2.7679791382707086,3.136695670707917,3.1366956707079354
-0.26190476190476186,-0.4365079365079365,2.764158492561889,2.764158492561889,3.1416365830163535,3.141636583016375
-0.26190476190476186,-0.4206349206349207,2.759448577737997,2.7594485777380164,3.147767733780128,3.1477677337801477
-0.26190476190476186,-0.40476190476190477,2.7539745659784574,2.7539745659785,3.1549498496785935,3.1549498496785935
-0.26190476190476186,-0.38888888888888884,2.7478668770516883,2.747866877051714,3.163035531867709,3.163035531867709
-0.26190476190476186,-0.373015873015873,2.7412545150927805,2.741254515092802,3.1718760739747784,3.171876073974799
-0.26190476190476186,-0.3571428571428572,2.7342603910766456,2.7342603910766723,3.1813263232565845,3.1813263232566102
-0.26190476190476186,-0.3412698412698413,2.726998473809634,2.726998473809634,3.1912477418575373,3.191247741857556
-0.26190476190476186,-0.32539682539682535,2.719572397550968,2.719572397550983,3.2015100393626406,3.2015100393626557
-0.26190476190476186,-0.30952380952380953,2.7120751074152305,2.7120751074152305,3.2119917942126017,3.2119917942126017
-0.26190476190476186,-0.2936507936507937,2.7045891718925414,2.7045891718925414,3.222580432655887,3.222580432655887
-0.26190476190476186,-0.2777777777777778,2.6971874762857717,2.6971874762857717,3.2331718486618084,3.2331718486618084
-0.26190476190476186,-0.26190476190476186,2.689934096380833,2.689934096380866,3.243669861861438,3.243669861861438
-0.26190476190476186,-0.24603174603174605,2.682885222546721,2.682885222546721,3.253985638881462,3.2539856388814843
-0.26190476190476186,-0.2301587301587302,2.6760900568974635,2.6760900568974635,3.2640371502517502,3.2640371502517653
-0.26190476190476186,-0.2142857142857143,2.669591642001714,2.669591642001731,3.273748698618004,3.273748698618021
-0.26190476190476186,-0.1984126984126984,2.6634276026177703,2.663427602617789,3.283050530617813,3.2830505306178326
-0.26190476190476186,-0.18253968253968256,2.6576307957952174,2.6576307957952174,3.2918785308121286,3.2918785308121286
-0.26190476190476186,-0.1666666666666667,2.6522298724518905,2.6522298724519473,3.300173988512565,3.3001739885125847
-0.26190476190476186,-0.1507936507936508,2.6472497574279705,2.6472497574279856,3.3078834249977973,3.3078834249978133
-0.26190476190476186,-0.1349206349206349,2.6427120565676288,2.6427120565676288,3.3149584679262585,3.3149584679262767
-0.26190476190476186,-0.11904761904761907,2.6386353995736096,2.6386353995736362,3.3213557606825583,3.3213557606825583
-0.26190476190476186,-0.10317460317460322,2.635035726849587,2.6350357268496047,3.327036896228419,3.327036896228437
-0.26190476190476186,-0.08730158730158732,2.6319265276697124,2.6319265276697488,3.3319683672812133,3.331968367281232
