"time","(a)up","(a)dn","(b)up","(b)dn","(c)Rs","(c)Rc","(d)up","(d)dn","(e)up","(e)dn","(f)Rs","(f)Rc","(g)up","(g)dn","(h)up","(h)dn","(i)Rs","(i)Rc"
0.001203143221723207,0.013673782939053107,0.013673782939053107,0.013673782939053107,-0.013673782939053107,0.00962767775030824,0.00962767775030824,0.01014012124338721,0.010172561607985731,0.01486610429744474,-0.02991679622220607,0.006218955791536979,0.006217095369037479,0.00006172134966379919,0.0007026030947560455,-0.0001669328373543484,0.00023317955940325348,-0.00008586281207410293,-0.00008965833044548273
0.0012890820232748647,0.01568976941330235,0.01568976941330235,0.01568976941330235,-0.01568976941330235,0.011047128988459593,0.011047128988459593,0.011628267098686432,0.01163802504031709,0.011489046677686859,-0.011056893821821638,0.0071369081043208184,0.007133798274941236,0.000059430628651865744,0.0007601556910227369,-0.00017707886848491094,0.00020953669834611712,-0.00009882228565840104,-0.00010239550733888458
0.0013750208248265222,0.017846045035088385,0.017846045035088385,0.017846045035088385,-0.017846045035088385,0.012565357478697652,0.012565357478697652,0.013239808523401049,0.013232901393943725,0.009262596368802441,0.003376256959454761,0.008129456653311292,0.00812632654574638,0.00005990537415593574,0.0007838456705844374,-0.00018149498832716203,0.00019797884802353239,-0.00010301300998964409,-0.0001082432680297772
0.00146095962637818,0.020138413423309236,0.020138413423309236,0.020138413423309236,-0.020138413423309236,0.014179408559159817,0.014179408559159817,0.014937399674233024,0.014960621817111532,0.01198817689355503,-0.002654367813455912,0.009165737055028607,0.009163803389984517,0.00007509310298859552,0.0008440471770663681,-0.00020705624564155677,0.0003108177467697163,-0.00010238107442095019,-0.00010716448455366185
0.0015468984279298375,0.022567088914019495,0.022567088914019495,0.022567088914019495,-0.022567088914019495,0.01588943314334773,0.01588943314334773,0.016730295971721758,0.016740280649013475,0.017339189864392972,-0.019327957431080782,0.01026891589464443,0.010265434026696453,0.00007085681286752343,0.0009062940872031983,-0.00023041373861277964,0.0003322074221950589,-0.0001178175882457911,-0.00012187388971010052
0.0016328372294814953,0.025134710852023696,0.025134710852023696,0.025134710852023696,-0.025134710852023696,0.017697289587603842,0.017697289587603842,0.018646049341430868,0.018640065096968955,0.02016230923633824,-0.024985277880405676,0.011448055375369349,0.011444252213648495,0.00007040073762804392,0.0009344263143493426,-0.0002249079590681717,0.00026742000983093423,-0.00012361745541485434,-0.00012983884777732082
0.0017187760310331528,0.02783571712813645,0.02783571712813645,0.02783571712813645,-0.02783571712813645,0.01959906162419977,0.01959906162419977,0.020648514930516997,0.020678028987989948,0.018656501027316835,-0.01233305069089058,0.012670405903379452,0.012668555699856195,0.00008551233287701305,0.0009965763304185162,-0.00024061365489029123,0.0003354830439484496,-0.00012342416708012238,-0.00012929758724143178
0.0018047148325848106,0.030674979016325852,0.030674979016325852,0.030674979016325852,-0.030674979016325852,0.021598179105445394,0.021598179105445394,0.022746829477571954,0.02276644156359701,0.01628702657198408,0.004221508018794318,0.0139603796595025,0.013956901382079516,0.00008162358601141106,0.0010572458334758557,-0.00026377027423679286,0.00036325709960501154,-0.00013827674520948966,-0.00014267704603595946
0.0018906536341364681,0.033648936058164304,0.033648936058164304,0.033648936058164304,-0.033648936058164304,0.023692135121106954,0.023692135121106954,0.024968325257987718,0.024958674272757088,0.01753775716231185,0.006068689793383642,0.01532972422288762,0.015325391034998496,0.0000826116929368255,0.0010741498626941296,-0.00025455364675189816,0.0002988995993107268,-0.00014074437946934586,-0.00014779330080035404
0.001976592435688126,0.03675700370077564,0.03675700370077564,0.03675700370077564,-0.03675700370077564,0.025880518088907255,0.025880518088907255,0.027274758342683763,0.027294370428708813,0.02230161333961939,-0.006548317199655862,0.01673981244599171,0.016738248251219,0.00009846411153086444,0.0011317646341303775,-0.000277580955916701,0.0004035841625715339,-0.00013907877934653183,-0.00014622646881380487
0.002062531237239783,0.04000208699481721,0.04000208699481721,0.04000208699481721,-0.04000208699481721,0.028165373448042014,0.028165373448042014,0.02967493245224971,0.029694349687316036,0.02630617252959772,-0.015635698272256356,0.01821315321435687,0.0182100443397089,0.00009280645452079265,0.0012058117183275515,-0.0003141153335402723,0.0004697736161522975,-0.00015794234428900827,-0.00016279976510022963
0.002148470038791441,0.04337869468599767,0.04337869468599767,0.04337869468599767,-0.04337869468599767,0.03054283481954372,0.03054283481954372,0.03219782723836492,0.032193082954549444,0.02658480940057347,-0.008723006237041345,0.019766461104322775,0.0197618019475422,0.00009155701703228187,0.0012290276786478464,-0.00028847719866579907,0.00031857139782906187,-0.00016343499609456488,-0.00017116886176956768
0.0022344088403430987,0.04689091864445025,0.04689091864445025,0.04689091864445025,-0.04689091864445025,0.03301578327935267,0.03301578327935267,0.03480480907003144,0.03483055010439455,0.024915999507717425,0.00650988373373367,0.021360708135399552,0.021359686091422594,0.00010722562031734971,0.0012788905703971008,-0.0002868560386892129,0.00032420949888836714,-0.0001604226752721639,-0.00016879013897918492
0.0023203476418947565,0.05053604867047633,0.05053604867047633,0.05053604867047633,-0.05053604867047633,0.03558231058236557,0.03558231058236557,0.037505142224650415,0.03753088325901353,0.025365130967576945,0.013192038742820199,0.023018200350239854,0.023016114091537882,0.00010380602141918526,0.0013483122471086302,-0.0003375155165851793,0.0004694411295618198,-0.00017658811394900855,-0.00018179860154830156
0.002406286443446414,0.05431261452502369,0.05431261452502369,0.05431261452502369,-0.05431261452502369,0.03824138153679433,0.03824138153679433,0.04032991428700013,0.0403219106780569,0.0293565111472561,0.0054837330443144715,0.0247585883583689,0.024753883510058812,0.00010481729789496438,0.0013663986673718904,-0.00033765386076587355,0.0004407867018462944,-0.000179266905524361,-0.0001875722125925378
0.0024922252449980716,0.05822371610970844,0.05822371610970844,0.05822371610970844,-0.05822371610970844,0.04099517877592705,0.04099517877592705,0.04323767514404289,0.043254187328451876,0.0338652383360718,-0.004113675726863937,0.02653847596646428,0.026538116025373717,0.00011898182891591581,0.0014134987496636695,-0.00034028629721823887,0.000455361376421637,-0.00017693677172455946,-0.00018678501471929164
0.0025781640465497293,0.062264092448644996,0.062264092448644996,0.062264092448644996,-0.062264092448644996,0.043839998059269074,0.043839998059269074,0.0462336503442172,0.04625983422166832,0.03547639005886897,-0.0012779870509830684,0.02837548100065379,0.02837504686816179,0.0001117276517186747,0.0014960099823705917,-0.0003902420088787401,0.0005708810700853969,-0.00019872487552409528,-0.0002045428454112485
0.002664102848101387,0.06643696743951408,0.06643696743951408,0.06643696743951408,-0.06643696743951408,0.046778109325440013,0.046778109325440013,0.049352913060093415,0.049353323469822366,0.03471037779895318,0.011846915262596966,0.030295019839880644,0.030291069486468414,0.00011255445747771248,0.0015211432761247337,-0.0003780376076476611,0.0004833580935828502,-0.00020291358092975521,-0.00021153710914327488
0.0027500416496530444,0.07074046342762252,0.07074046342762252,0.07074046342762252,-0.07074046342762252,0.04980819052227679,0.04980819052227679,0.05255851246440803,0.05258083475013171,0.035038595382062505,0.020640012932236145,0.03225807156273143,0.032258727608836975,0.00012955562875577228,0.0015543919351725078,-0.00035017569192243795,0.0003932955005391852,-0.00019562190081962805,-0.00020663713894306432
0.002835980451204702,0.0751722776289127,0.0751722776289127,0.0751722776289127,-0.0751722776289127,0.05292862026505112,0.05292862026505112,0.05585142281195465,0.05587895293239332,0.038359617408835985,0.017200055651629707,0.03427806470835859,0.034279845748790075,0.0001226639097692054,0.001628752729413228,-0.00039986817765142623,0.0005233452301950163,-0.000215545540745081,-0.00022186332426948687
0.00292191925275636,0.07973570479595936,0.07973570479595936,0.07973570479595936,-0.07973570479595936,0.056141718381143485,0.056141718381143485,0.05926375908347574,0.05926195527776465,0.04295305162352619,0.008843560525204072,0.03637808023484542,0.03637550323731698,0.0001226352135371024,0.0016571177148864303,-0.0004230922862845406,0.0005777311441079673,-0.00022104926152311102,-0.0002300973715107054
0.0030078580543080177,0.08442560794894162,0.08442560794894162,0.08442560794894162,-0.08442560794894162,0.059443867935390735,0.059443867935390735,0.0627627686041821,0.06278098130604906,0.045641410301045376,0.008784285092187786,0.03852142643869101,0.038523433923952556,0.00014005373785502614,0.0016913556853928179,-0.0004063290811682537,0.0005263406208423143,-0.00021361331832846683,-0.00022620867778627398
0.003093796855859675,0.08924459100521696,0.08924459100521696,0.08924459100521696,-0.08924459100521696,0.06283690233975485,0.06283690233975485,0.06634915992301457,0.06637559179259497,0.04579697222100145,0.019564595063589686,0.04072082092739682,0.04072549774966645,0.00013113160102365794,0.0017731075307724211,-0.0004402457247299816,0.000577048102929021,-0.00023660410522367576,-0.00024357379522778376
0.0031797356574113328,0.09419121915318025,0.09419121915318025,0.09419121915318025,-0.09419121915318025,0.06631981134682825,0.06631981134682825,0.0700504601663238,0.07005428932469218,0.046131549030854604,0.029905211447023735,0.04299676637734185,0.042996875375515636,0.00012806470007450802,0.0018077644308400664,-0.0004585602977521844,0.0005970453025484257,-0.00024577529488510684,-0.00025463424419391596
0.0032656744589629905,0.09926283533430343,0.09926283533430343,0.09926283533430343,-0.09926283533430343,0.06989072412807824,0.06989072412807824,0.0738370342746602,0.07386518437542207,0.04913896729642307,0.029336866627871987,0.04531557432058286,0.045319799936809166,0.00014861729578117104,0.0018269377651785378,-0.0004335393090051616,0.0005352399955389588,-0.00023290330590317043,-0.0002466937133514302
0.003351613260514648,0.10446252173647902,0.10446252173647902,0.10446252173647902,-0.10446252173647902,0.07355181084460272,0.07355181084460272,0.07771479863167957,0.07774401155585267,0.05382587683013039,0.022063239762205488,0.04769501930540234,0.047702862589454414,0.00014423513314690853,0.0018954898752024513,-0.00046099398622665095,0.0005939505379121782,-0.0002496834873082042,-0.00025762804060609724
0.0034375520620663056,0.10978551336808004,0.10978551336808004,0.10978551336808004,-0.10978551336808004,0.07729971647723309,0.07729971647723309,0.08170660394072321,0.08170210764903701,0.057182131452985924,0.020773468125238774,0.05015125515233515,0.05015461906191174,0.0001378771640774581,0.001940551816465974,-0.0005033412993606738,0.0006925261693425081,-0.0002635205599679257,-0.00027251784232286755
